ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOBP_CHEMOKINE_PRODUCTION	GOBP_CHEMOKINE_PRODUCTION	92	-0.716130945412357	-1.8354995669309409	7.503467596396085e-7	8.571268754344759e-6	6.279217620141986e-6	2848	tags=49%, list=13%, signal=43%	Nr1h4/Lbp/Apod/Twist1/Snai2/Ripk2/Adam17/Trem2/Wnt5a/Il17ra/Il1rl1/Il6ra/Csf1r/Sigirr/Tlr3/Il6/Ffar2/Myd88/Syk/Havcr2/Il7/Tlr7/Aif1/Tlr4/Cd84/Eif2ak2/Lgals9/Pycard/Hmox1/Tlr9/Trem1/Il4ra/Il1b/Mcoln2/Tlr2/Oas3/Oas1a/Oas1g/Tnfsf4/Lilrb4b/Cd74/Tnf/Ifng/Il10/Mefv
GOBP_REGULATION_OF_T_CELL_MIGRATION	GOBP_REGULATION_OF_T_CELL_MIGRATION	41	-0.8110128774021207	-1.9088097088023053	7.581647881786314e-7	8.594463438513493e-6	6.296209791744601e-6	2362	tags=49%, list=10%, signal=44%	Adam8/Fadd/Adam17/Wnt5a/Ecm1/Itga4/Cd200r1/Dock8/Aif1/Ripk3/Tnfrsf14/Il27ra/Pycard/Cxcl13/Spn/Xcl1/Tnfsf14/Ccr2/Cxcl10/Ccl5
GOBP_ENTRY_INTO_HOST	GOBP_ENTRY_INTO_HOST	149	-0.6555658238052918	-1.7511265076617746	7.56697105860784e-7	8.594463438513493e-6	6.296209791744601e-6	2805	tags=37%, list=12%, signal=33%	Cd55/Ctsl/Nectin4/Nrp1/Tpcn2/Fcnb/Ctsb/Itgb1/Ide/Selplg/Cav2/Trim6/Cav1/Itga2/Axl/Cldn1/Ly6e/Tnfrsf4/Gpr15/F11r/Vamp8/Slc1a5/Cd80/Trim10/Ifitm2/Mrc1/Lgals1/Plscr1/Trim25/Cdk1/Cxcr4/Clec5a/Icam1/Ccr5/Ch25h/Trim5/Cd86/Ifitm1/Gypa/Lgals9/Ciita/Trim12c/Tnfrsf14/Trim34a/Anpep/Slamf1/Trim21/Ptx3/Trim14/Havcr1/Ifitm3/Siglec1/Itgb7/H2-Eb1/Cd74
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	185	-0.6373784682723465	-1.7206853389653325	7.863815762368143e-7	8.880430727845394e-6	6.505706296103644e-6	2805	tags=31%, list=12%, signal=27%	Cd55/Ctsl/Nectin4/Nrp1/Tpcn2/Fcnb/Ctsb/Itgb1/Ide/Selplg/Cav2/Trim6/Cav1/Itga2/Axl/Cldn1/Ly6e/Tnfrsf4/Gpr15/F11r/Vamp8/Slc1a5/Cd80/Trim10/Ifitm2/Mrc1/Lgals1/Plscr1/Trim25/Ifit1bl1/Cdk1/Cxcr4/Clec5a/Icam1/Ccr5/Ch25h/Trim5/Cd86/Ifitm1/Gypa/Lgals9/Ciita/Trim12c/Tnfrsf14/Trim34a/Anpep/Slamf1/Trim21/Ptx3/Trim14/Havcr1/Ifitm3/Siglec1/Itgb7/Pglyrp2/H2-Eb1/Cd74
GOBP_DENDRITIC_CELL_CHEMOTAXIS	GOBP_DENDRITIC_CELL_CHEMOTAXIS	26	-0.8734881923125528	-1.902021532680391	7.908361315897919e-7	8.896906480385159e-6	6.51777625197807e-6	1037	tags=50%, list=5%, signal=48%	Gpr183/Pik3cg/Cxcr4/Ccr5/Ccl19/Spi1/Lgals9/Slamf1/Ccr7/Ccr1/Slamf8/Ccr2/Ccl5
GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	54	-0.7825752413711775	-1.914298039235377	8.062113030257953e-7	9.035651207496648e-6	6.6194191195802134e-6	2414	tags=50%, list=11%, signal=45%	Il13/Ptgds/Clnk/Pik3cd/Adgre5/Gata1/Il13ra2/Vamp8/Cd300a/Unc13d/Syk/Pik3cg/Ptgdr/Lyn/Fes/Btk/Cd84/Lat2/Ptpn6/Lgals9/Lat/Hmox1/Milr1/Il4ra/Rac2/Blk/Fgr
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	35	-0.8372814477450841	-1.9352852289288076	8.354662440870116e-7	9.32832610879107e-6	6.833829547003771e-6	2362	tags=57%, list=10%, signal=51%	Adam8/Fadd/Adam17/Wnt5a/Madcam1/Itga4/Dock8/Aif1/Tnfrsf14/Pycard/Ccl3/Cxcl13/Spn/Ccl7/Xcl1/Tnfsf14/Ccr2/Ccl4/Cxcl10/Ccl5
GOBP_CATECHOLAMINE_SECRETION	GOBP_CATECHOLAMINE_SECRETION	57	0.6708931905717646	2.1396264398904523	9.286186986321616e-7	1.0329578782537528e-5	7.56733629045014e-6	1633	tags=35%, list=7%, signal=33%	Drd3/Adora2a/Drd2/Fgf20/Oprk1/Ffar3/Gdnf/Syt6/Cartpt/Oxt/Adra2b/Htr1b/Crh/Syt12/P2ry1/Hrh3/Adra2c/Syt2/Syt7/Abat
GOBP_MICROGLIAL_CELL_ACTIVATION	GOBP_MICROGLIAL_CELL_ACTIVATION	43	-0.8094384547284071	-1.9208085489042515	9.614125018150676e-7	1.0654459441756533e-5	7.805340303423979e-6	2151	tags=60%, list=10%, signal=55%	Il13/Trem2/Tafa3/Ifngr1/Stap1/Cx3cr1/Sphk1/Tlr3/Il6/Grn/Tyrobp/Itgam/C1qa/Aif1/Tlr6/Mmp8/Fpr2/C5ar1/Itgb2/Ctsc/Tlr2/Ptprc/Ccl3/Tnf/Cst7/Ifng
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	26	-0.8717538928857917	-1.898245093705204	9.728962789638651e-7	1.0741642931311076e-5	7.86920997307106e-6	1562	tags=58%, list=7%, signal=54%	Nr1h3/Txk/Nmi/Parp9/Irf1/Sp100/Socs1/Hck/Stat1/Parp14/Irgm2/Irgm1/Arg1/Nlrc5/Ifng
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	137	-0.662754729294153	-1.7586847305262496	9.827161297077279e-7	1.0809877426785006e-5	7.919197817176895e-6	2626	tags=34%, list=12%, signal=30%	Malt1/Tnfsf15/Ripk2/S100a9/S100a8/Foxl2/Uaca/Apaf1/Fadd/Rest/Khdc1b/Nkx3-1/Atp2a3/Pmaip1/Nlrc4/F2r/Bak1/Cflar/P2rx1/Ctsd/Pml/Bcl2l11/Nod1/Slc22a2/Aim2/Lgmn/Fas/Laptm5/Xdh/Syk/Lck/Nlrp3/Casp8/Ctsh/Khdc1a/Lgals9/Tnfsf10/Pycard/Nlrp1a/Casp12/Fasl/Casp1/Casp4/Tnf/Mefv/Ifi205
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	39	-0.8175468204206773	-1.9081879895646658	1.0085828774609587e-6	1.1053472863686522e-5	8.097653166485927e-6	2151	tags=46%, list=10%, signal=42%	Trem2/Stat6/Tnfsf13/Tgfb1/Clcf1/Il2/Lta/Btk/Cd226/H2-T23/Cd40/Ptprc/Cd28/Tbx21/Tnfsf4/Xcl1/Tnf/C3
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	44	-0.8115660786265108	-1.9281853657510475	1.0316511365602572e-6	1.1264720130823397e-5	8.252410600890294e-6	2057	tags=52%, list=9%, signal=48%	Adgre5/Gata1/Il13ra2/Vamp8/Cd300a/Unc13d/Plscr1/Syk/Lyn/Fes/Cd84/Ptpn6/Cd226/Cnr2/Lgals9/Hmox1/Milr1/Il4ra/Havcr1/Rac2/Cd300lf/Blk/Fgr
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	48	-0.8001298529643956	-1.926616620464702	1.0706208026548374e-6	1.1647413127783396e-5	8.532767299354344e-6	2816	tags=62%, list=12%, signal=55%	Itpkb/Zbtb16/Ada/Malt1/Cbfb/Ripk2/Zap70/Cd80/Hlx/Tgfbr2/Nckap1l/Foxp3/Syk/Anxa1/Nlrp3/Ccl19/Cd86/Lgals9/Runx1/Il23r/Sash3/Il12rb1/Socs1/Il4ra/Tnfsf4/Runx3/Lilrb4b/H2-Eb1/Il12b/Ifng
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	46	-0.802886665751905	-1.9243636668499657	1.0770317056647467e-6	1.167439476578211e-5	8.552533751859516e-6	1430	tags=39%, list=6%, signal=37%	Klk1b27/Lta/Cfh/Vsig4/Ptpn6/Klk1/A2m/Il1b/Cd5l/Serping1/Fcgr2b/Ccr7/Ptprc/Klk1b9/Cxcl13/Tnf/C3/Acod1
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	33	-0.8445734106927999	-1.9218369029938527	1.1124742298362228e-6	1.2012446911496379e-5	8.800187051590651e-6	1071	tags=36%, list=5%, signal=35%	Plscr1/Syk/Lyn/Cd226/Fcer1g/Vav1/Hck/Fcgr2b/Myo1g/Ptprc/Blk/Fgr
GOBP_LYMPHOCYTE_HOMEOSTASIS	GOBP_LYMPHOCYTE_HOMEOSTASIS	64	-0.7636044141808928	-1.902076842223209	1.1163081978360272e-6	1.2012446911496379e-5	8.800187051590651e-6	2909	tags=48%, list=13%, signal=42%	Hif1a/P2rx7/Coro1a/Gpam/Ada/Casp3/Fadd/Pmaip1/Bak1/Tcirg1/Bcl2l11/Tnfaip3/Spta1/Il2/Fas/Ccnb2/Nckap1l/Foxp3/Jak3/Tnfrsf13b/Lyn/Gpr174/Tnfsf13b/Ripk3/Lgals9/Lat/Gapt/Il2ra/Sit1/Tnfsf14/Cd74
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	39	-0.8167590292875138	-1.9063492525761045	1.135626882360727e-6	1.217621603108794e-5	8.92016251506602e-6	2151	tags=62%, list=10%, signal=56%	Il13/Trem2/Stat3/Hgf/Lilra5/Il6/Syk/Plcg2/Tlr4/Lgals9/Sash3/Pycard/Tlr9/Irf4/Bcl3/Tigit/Tlr2/Isg15/Cd28/Cd274/Tnfsf4/Xcl1/Il12b/Cd40lg
GOBP_ADULT_BEHAVIOR	GOBP_ADULT_BEHAVIOR	130	0.5093758362570003	1.8954401301656492	1.161581543767278e-6	1.2409702104276315e-5	9.09121185523273e-6	1987	tags=22%, list=9%, signal=20%	Gbx1/Drd3/Ppp1r1b/Drd2/Oprk1/Drd1/Gdnf/Cartpt/Brs3/Tmod1/Pbx3/Glra1/Oprm1/Npy/Sez6/Trh/Homer1/Slitrk6/Cntn2/Klhl1/Cntnap2/Alk/Uchl1/Cnp/Abat/Efnb3/Inpp5f/Bbs2/Chrnb4
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	84	-0.7218962602088156	-1.8409762110048775	1.1882530947754983e-6	1.2649145847610143e-5	9.26662571930185e-6	1693	tags=26%, list=7%, signal=24%	Tnfaip3/Aim2/Nlrc3/Adora3/Zc3h12a/Cdkn2a/Foxp3/Cmklr1/Havcr2/Anxa4/Cyp1b1/Nlrp3/Spi1/Parp10/Trim21/Pycard/Tlr9/Bcl3/Nlrc5/Gfi1/Il10/Acod1
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	66	-0.7529088438476997	-1.887754089049583	1.2179932177391628e-6	1.2919428059590406e-5	9.464631507770111e-6	2107	tags=53%, list=9%, signal=48%	Stat3/Wnt5a/Nlrc4/Nod1/Aim2/Lilra5/Il6/Myd88/Tyrobp/Havcr2/Mndal/Lilra6/Tlr6/Orm2/Tlr4/Nlrp3/Casp8/Ccl19/Gsdmd/Lgals9/Orm1/Cd36/Pycard/Nlrp1a/Casp1/Tmem106a/Ccl3/Gbp5/Tlr8/Pira2/Ifi204/Tnf/Ifng/Mefv/Ifi205
GOBP_INTERFERON_ALPHA_PRODUCTION	GOBP_INTERFERON_ALPHA_PRODUCTION	28	-0.854440767997108	-1.8950316457524647	1.2569340357452409e-6	1.3285032335100945e-5	9.732469196049496e-6	1449	tags=54%, list=6%, signal=50%	Tlr3/Nlrc3/Nmi/Rigi/Havcr2/Tlr7/Lilra6/Tlr4/Tlr9/Ifih1/Stat1/Tlr8/Irf7/Pira2/Il10
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	43	-0.8065288984084522	-1.9139041318726155	1.305629315113078e-6	1.3702187511964105e-5	1.0038072510093854e-5	1691	tags=47%, list=7%, signal=43%	Bmp4/Il2/Hlx/Zc3h12a/Lag3/Foxp3/Jak3/Anxa1/Ifnb1/Runx1/Irf1/Socs1/Il4ra/Fgl2/Tbx21/Ctla4/Tnfsf4/Runx3/Lilrb4b/Cd74
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	160	-0.6453714783312762	-1.7263517717179524	1.304705432578085e-6	1.3702187511964105e-5	1.0038072510093854e-5	2647	tags=27%, list=12%, signal=24%	Ptgis/Id1/Nr1h4/Tmigd3/Prox1/Twist1/Eomes/Bmp7/Sfrp4/Id3/Trim40/Msx2/Tnfaip3/Aim2/Tnfrsf4/Sigirr/Nlrc3/Nupr1/Adora3/Zc3h12a/Cdkn2a/Pim1/Foxp3/Cmklr1/Havcr2/Anxa4/Nfkbie/Cyp1b1/Nlrp3/Spi1/Parp10/Trim21/Pycard/Hmox1/Tlr9/Sp100/Bcl3/Tnfsf4/Xcl1/Nlrc5/Gfi1/Il10/Acod1
GOBP_AMINE_TRANSPORT	GOBP_AMINE_TRANSPORT	99	0.5724312052942531	2.038585493361618	1.3393843761182194e-6	1.4006942243208141e-5	1.0261332488644773e-5	1633	tags=30%, list=7%, signal=28%	Drd3/Adora2a/Drd2/Fgf20/Oprk1/Drd1/Ffar3/Avp/Gdnf/Syt6/Cartpt/Th/Oxt/Adra2b/Htr1b/Crh/Syt12/Rhcg/P2ry1/Ddc/Trh/Rgs2/Cltrn/Hrh3/Rgs4/Adra2c/Syt2/Syt7/Avpr1a/Abat
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	29	-0.8596452071913703	-1.914283024223365	1.3699434982482874e-6	1.4276253297534784e-5	1.0458626817651746e-5	1704	tags=79%, list=8%, signal=73%	Il1rl1/Pla2g4a/Il1r1/Cd80/Hlx/Jak3/Havcr2/Anxa1/Ccl19/Slc11a1/Il18r1/Il23r/Il27ra/Il12rb1/Slamf1/Il4ra/Il1b/Il27/Tbx21/Tnfsf4/Xcl1/Ccr2/Il12b
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	83	-0.7300873927557643	-1.8579616753841512	1.381436265252435e-6	1.4345684293006057e-5	1.0509491204552018e-5	1901	tags=30%, list=8%, signal=28%	Cav1/F2r/Lif/Il6ra/Tgfb1/Il6/Il10rb/Cd300a/Jak3/Ifnb1/Cyp1b1/Il10ra/Il23r/Il7r/Socs3/Socs1/Bcl3/Parp14/Gbp7/Ptprc/Tnf/Il12b/Ifng/Il10/Ccl5
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	57	-0.7641728634533373	-1.8814520727287192	1.5237550969446023e-6	1.5768476090332643e-5	1.155181289339627e-5	2768	tags=53%, list=12%, signal=46%	Lbp/Cebpa/Il13/Trem2/Tafa3/Wnt5a/Stap1/Il31ra/Il1rl1/Sphk1/Pla2g4a/Nr1h3/Il6/Thbs1/Zc3h12a/Grn/Vsig4/Havcr2/Tlr6/Tlr4/Cd84/Mmp8/Il4ra/Ctsc/Fcgr2b/Ptprc/Ccl3/Cd74/Cst7/Il10
GOBP_INTERLEUKIN_4_PRODUCTION	GOBP_INTERLEUKIN_4_PRODUCTION	30	-0.8513969913984455	-1.912354157943529	1.9020860640540375e-6	1.954855256494057e-5	1.4321055520727327e-5	1127	tags=53%, list=5%, signal=51%	Foxp3/Syk/Havcr2/Nlrp3/Cd86/Fcer1g/Gata3/Lgals9/Sash3/Irf4/H2-T23/Cd28/Tnfsf4/H2-Eb1/Cd3e/Cd40lg
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	57	-0.7623461876779282	-1.8769546571723543	1.902199222649099e-6	1.954855256494057e-5	1.4321055520727327e-5	2414	tags=42%, list=11%, signal=38%	Il13/Cd248/Fgf21/Angptl4/Cdh5/Ecscr/Tnfaip3/Angpt1/Nfe2l2/Cd160/Serpine1/Thbs1/Itga4/Icam1/H2-M3/Gata3/H2-Q10/Fasl/Cd40/H2-Q7/Tnf/Ccl2/Il10/Cd40lg
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	177	-0.6314125378215846	-1.7000978436489018	1.934413350392062e-6	1.981106086436008e-5	1.4513366225990534e-5	2865	tags=32%, list=13%, signal=28%	Csf2/Afap1l2/Tnfrsf18/Pecam1/Nedd9/Igf2/Nrp1/Ripk2/Il13/Adam17/Trem2/Stap1/Il31ra/Hgf/Ntf3/Il15/Gata1/Lif/Il6ra/Tnfrsf1a/Csf1r/Angpt1/Lilra5/Tgfb1/Clcf1/Ehd4/Il6/Tec/Cd80/Il2/Cntf/Syk/Plcg2/Lyn/Ncf1/Lrrk1/Tnfsf18/Clec4n/Hcls1/Tnfrsf14/Il23r/Osm/Cd36/Parp9/Cd44/Fcgr1/Cd40/Parp14/Il21/Ptprc/Cd74/Tnf/Il12b/Ifng/Cd3e/Ccl5
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	30	-0.8502437505660229	-1.909763821210754	2.187945733842503e-6	2.2330580170145132e-5	1.635913847658692e-5	1400	tags=60%, list=6%, signal=56%	Cd80/Hlx/Nckap1l/Foxp3/Anxa1/Nlrp3/Ccl19/Cd86/Lgals9/Il23r/Sash3/Il12rb1/Socs1/Il4ra/Tnfsf4/H2-Eb1/Il12b/Ifng
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	52	-0.7745146029068118	-1.889885294701321	2.199743200328605e-6	2.2374100359506702e-5	1.6391020890696565e-5	1691	tags=40%, list=7%, signal=37%	Bmp4/Il2/Hlx/Zc3h12a/Lag3/Foxp3/Jak3/Anxa1/Ifnb1/Runx1/Irf1/Socs1/Il4ra/Fgl2/Tbx21/Ctla4/Pglyrp2/Tnfsf4/Runx3/Lilrb4b/Cd74
GOBP_MACROPHAGE_MIGRATION	GOBP_MACROPHAGE_MIGRATION	53	-0.7701456944202419	-1.8815791490265759	2.2374812658172054e-6	2.268027085145768e-5	1.6615318040036516e-5	2409	tags=42%, list=11%, signal=37%	P2rx4/Trem2/Stap1/Cx3cr1/Csf1/Csf1r/Thbs1/Mmp14/Emilin1/Cd200r1/Cmklr1/Slamf1/C5ar1/Trim55/Mcoln2/C3ar1/Lgals3/Ccl3/Slamf8/Ccr2/Ccl2/Ccl5
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	30	-0.8499499050396168	-1.9091038039451387	2.2761192644026576e-6	2.2993449711822765e-5	1.6844749443323643e-5	1289	tags=57%, list=6%, signal=54%	H2-Q1/Serpinb9/H2-M2/Nckap1l/Havcr2/H2-M3/Lgals9/H2-Q10/Il7r/H2-T23/H2-D1/Fcgr2b/Ptprc/Pirb/H2-Q7/Klrd1/Klrc1
GOBP_DENDRITIC_CELL_MIGRATION	GOBP_DENDRITIC_CELL_MIGRATION	33	-0.8385233931424496	-1.9080700156578116	2.6266702291918425e-6	2.6444781629490752e-5	1.9373157408526455e-5	1122	tags=42%, list=5%, signal=40%	Gpr183/Dock8/Pik3cg/Cxcr4/Ccr5/Ccl19/Spi1/Lgals9/Slamf1/Ccr7/Ccr1/Slamf8/Ccr2/Ccl5
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	42	-0.7985081870062279	-1.8842889872095137	2.7180686936756893e-6	2.7272513581813507e-5	1.9979544771791073e-5	2237	tags=43%, list=10%, signal=39%	Fadd/Wnt5a/Trim6/Trex1/Stat2/Trim56/Samhd1/Ikbke/Ptpn6/Sting1/Usp18/Isg15/Oas3/Oas1a/Oas1g/Irf7/Nlrc5/Zbp1
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	194	-0.622311166834034	-1.6837788282468855	2.7634534877753446e-6	2.7634534877753444e-5	2.0244757608476474e-5	3554	tags=37%, list=16%, signal=31%	Id2/Ceacam1/Il5/H4c3/H4c11/Gpr68/Cib1/Myc/H4c4/Hif1a/Zfp36l1/Itpkb/Scin/Bglap2/Fbn1/Zbtb16/Cebpb/Notch2/Tal1/H4c1/H4c8/Fadd/Pou4f1/Trem2/Stat3/Hmgb2/Cdk6/Gata1/Zfp36/Csf1/H4c17/Lif/H4c18/Ripk1/Tgfb1/Tlr3/Ets1/Mafb/Rab7b/Bglap3/Lrrc17/Csf3r/Nckap1l/Tyrobp/Inpp5d/C1qc/Lyn/Fes/Tlr4/Casp8/Spi1/Hcls1/Runx1/Il23r/Lox/Tnfsf11/Stat1/B2m/Evi2b/Isg15/Ccl3/Pirb/Ccr1/Irf7/Gpr171/Lilrb4b/H2-Eb1/Cd74/Tnf/Il12b/Ifng
GOBP_VACUOLAR_LOCALIZATION	GOBP_VACUOLAR_LOCALIZATION	81	-0.7171273447405647	-1.8160746138329928	2.8014454224100772e-6	2.792044598844943e-5	2.045421295698209e-5	2537	tags=33%, list=11%, signal=30%	Myh9/Il13/Ptgds/Clnk/Pik3cd/Adgre5/Gata1/Il13ra2/Vamp8/Cd300a/Unc13d/Syk/Pik3cg/Ptgdr/Lyn/Fes/Btk/Cd84/Lat2/Lgals9/Lat/Hmox1/Milr1/Il4ra/Rac2/Blk/Fgr
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	36	-0.8293141970352996	-1.9231015636117528	2.865532318512925e-6	2.8463648782553134e-5	2.085215737499108e-5	1400	tags=53%, list=6%, signal=50%	Cd80/Il2/Hlx/Zc3h12a/Foxp3/Jak3/Anxa1/Nlrp3/Ccl19/Cd86/Il23r/Il12rb1/Irf4/Il4ra/Il27/Tbx21/Tnfsf4/H2-Eb1/Il12b
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	27	-0.8617243306448049	-1.8946076828858984	2.918084261147225e-6	2.8889034185357528e-5	2.1163790062425666e-5	1745	tags=78%, list=8%, signal=72%	Ctsl/Marchf1/Trem2/H2-DMa/Ctsd/Thbs1/Lgmn/H2-Ob/Fcer1g/Ctss/H2-DMb1/Pycard/H2-Oa/B2m/Fcgr2b/Ifi30/Ctse/H2-Eb1/H2-Ab1/Cd74/H2-Aa
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE	50	-0.7782559517552428	-1.8864733935407707	3.0282696468290654e-6	2.9880268608246924e-5	2.1889957545010246e-5	1957	tags=32%, list=9%, signal=29%	Stat6/Tnfsf13/Tgfb1/Clcf1/Il2/Foxp3/Parp3/Il27ra/Cd40/Batf/Ptprc/Cd28/Tbx21/Tnfsf4/Il10/Cd40lg
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS	GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS	64	-0.7540689503821195	-1.8783247730435673	3.2363811007768174e-6	3.18279863222091e-5	2.3316834211591778e-5	1957	tags=27%, list=9%, signal=24%	Stat6/Tnfsf13/Tgfb1/Clcf1/Il2/Foxp3/Parp3/Samhd1/Il27ra/Cd40/Batf/Ptprc/Cd28/Tbx21/Tnfsf4/Il10/Cd40lg
GOBP_NEUROINFLAMMATORY_RESPONSE	GOBP_NEUROINFLAMMATORY_RESPONSE	38	-0.8108747236658712	-1.8888450482720693	3.310458091198048e-6	3.2449044656297696e-5	2.3771814745549296e-5	2203	tags=55%, list=10%, signal=50%	Itgb1/Trem2/Tafa3/Stap1/Sphk1/Il6/Nupr1/Cd200r1/Grn/Plcg2/Mmp8/Tnfrsf1b/Il1b/Ctsc/Ptprc/Cd200r4/Mmp3/Ccl3/Tnf/Cst7/Ifng
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	42	-0.7957632306890398	-1.8778115445946284	3.518725879366275e-6	3.437702586091394e-5	2.518423266153079e-5	1094	tags=57%, list=5%, signal=54%	Tlr3/Laptm5/Syk/Plcg2/Tlr4/Ccl19/H2-M3/Lgals9/Il23r/Cd36/Irf8/H2-Q10/Tlr9/Irf1/Ccr7/Cd40/Ltb/Tlr2/Tnfsf4/Scimp/H2-Q7/Il12b/Ifng/Cd40lg
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	36	-0.8262605234536224	-1.9160203820032902	3.5447583766242257e-6	3.451781107729164e-5	2.5287370369222694e-5	1693	tags=53%, list=7%, signal=49%	Tnfaip3/Cd300a/Foxp3/Tyrobp/Tnfrsf13b/Laptm5/Samsn1/Tbc1d10c/Inpp5d/Lyn/Parp3/Mndal/Btk/Fcgr2b/Ctla4/Blk/Ifi204/Il10/Ifi205
